ticker,company,purchase_count,unique_insiders,days_span,first_purchase,last_purchase,total_qty,confidence_score
ED,Consolidated Edison Inc,2,1,1,2025-12-22,2025-12-23,2.0,50
FTCI,"Ftc Solar, Inc.",2,1,3,2025-12-19,2025-12-22,21276.0,50
SNEX,Stonex Group Inc.,2,1,3,2025-12-19,2025-12-22,2000.0,50
UNB,Union Bankshares Inc,2,1,3,2025-12-19,2025-12-22,46.0,50
KNSL,"Kinsale Capital Group, Inc.",2,1,1,2025-12-18,2025-12-19,5350.0,50
CTTH,"Ctt Pharmaceutical Holdings, Inc.",2,1,1,2025-12-18,2025-12-19,16600.0,50
ACNB,Acnb Corp,2,1,1,2025-12-18,2025-12-19,10.0,50
APTV,Aptiv Plc,2,1,1,2025-12-17,2025-12-18,7400.0,50
CVR,Chicago Rivet & Machine Co,2,1,1,2025-12-17,2025-12-18,5074.0,50
TXO,"Txo Partners, L.P.",2,1,1,2025-12-17,2025-12-18,4000.0,50
TFSL,Tfs Financial Corp,2,1,1,2025-12-17,2025-12-18,2878.0,50
WVVI,Willamette Valley Vineyards Inc,2,1,1,2025-12-17,2025-12-18,6000.0,50
MRMD,Marimed Inc.,2,1,1,2025-12-17,2025-12-18,90910.0,50
UMH,"Umh Properties, Inc.",2,1,1,2025-12-17,2025-12-18,132.0,50
KVUE,Kenvue Inc.,2,1,1,2025-12-16,2025-12-17,12755388.0,50
WVE,Wave Life Sciences Ltd.,2,1,1,2025-12-16,2025-12-17,2940000.0,50
TWLV,Twelve Seas Investment Co Iii/Cayman,2,1,1,2025-12-16,2025-12-17,600000.0,50
AMCR,Amcor Plc,2,1,1,2025-12-16,2025-12-17,242130.0,50
HLIT,Harmonic Inc.,2,1,1,2025-12-16,2025-12-17,95056.0,50
AAON,"Aaon, Inc.",2,1,1,2025-12-16,2025-12-17,12282.0,50
CLFD,"Clearfield, Inc.",2,1,1,2025-12-16,2025-12-17,20000.0,50
VERA,"Vera Therapeutics, Inc.",2,1,1,2025-12-16,2025-12-17,11764.0,50
HUBG,"Hub Group, Inc.",2,1,1,2025-12-16,2025-12-17,9132.0,50
MAA,Mid America Apartment Communities Inc.,2,1,1,2025-12-16,2025-12-17,1516.0,50
TUSK,"Mammoth Energy Services, Inc.",2,1,1,2025-12-16,2025-12-17,20000.0,50
TEAD,Teads Holding Co.,2,1,1,2025-12-16,2025-12-17,20000.0,50
GPN,Global Payments Inc,2,1,2,2025-12-13,2025-12-15,26784.0,50
FBLG,"Fibrobiologics, Inc.",2,1,2,2025-12-13,2025-12-15,280000.0,50
LFAC,Leapfrog Acquisition Corp,2,1,1,2025-12-11,2025-12-12,657500.0,50
ALTG,Alta Equipment Group Inc.,2,1,1,2025-12-11,2025-12-12,80000.0,50
ZEUS,Olympic Steel Inc,2,1,1,2025-12-11,2025-12-12,10060.0,50
FSEA,"First Seacoast Bancorp, Inc.",2,1,1,2025-12-11,2025-12-12,4644.0,50
ABCB,Ameris Bancorp,2,1,1,2025-12-11,2025-12-12,616.0,50
NAN,Nuveen New York Quality Municipal Income Fund,2,1,1,2025-12-11,2025-12-12,2000.0,50
MGM,Mgm Resorts International,2,1,1,2025-12-10,2025-12-11,2197496.0,50
MRVI,"Maravai Lifesciences Holdings, Inc.",2,1,1,2025-12-10,2025-12-11,200000.0,50
ABSI,Absci Corp,2,1,1,2025-12-10,2025-12-11,80000.0,50
CCRN,Cross Country Healthcare Inc,2,1,1,2025-12-10,2025-12-11,10000.0,50
OPHC,"Optimumbank Holdings, Inc.",2,1,1,2025-12-10,2025-12-11,15200.0,50
GLBZ,Glen Burnie Bancorp,2,1,1,2025-12-10,2025-12-11,1800.0,50
THFF,First Financial Corp /In/,2,1,1,2025-12-10,2025-12-11,56.0,50
CBIO,"Crescent Biopharma, Inc.",2,1,1,2025-12-09,2025-12-10,2720000.0,50
DMAC,Diamedica Therapeutics Inc.,2,1,1,2025-12-09,2025-12-10,2122554.0,50
NWAX,New America Acquisition I Corp.,2,1,1,2025-12-09,2025-12-10,1200000.0,50
XOMA,Xoma Royalty Corp,2,1,1,2025-12-09,2025-12-10,200000.0,50
LIN,Linde Plc,2,1,1,2025-12-09,2025-12-10,5040.0,50
GMRE,Global Medical Reit Inc.,2,1,1,2025-12-09,2025-12-10,20000.0,50
PODD,Insulet Corp,2,1,1,2025-12-09,2025-12-10,1924.0,50
RNAC,"Cartesian Therapeutics, Inc.",2,1,1,2025-12-09,2025-12-10,60000.0,50
ECL,Ecolab Inc.,2,1,1,2025-12-09,2025-12-10,1500.0,50
NSC,Norfolk Southern Corp,2,1,1,2025-12-09,2025-12-10,408.0,50
ECG,"Everus Construction Group, Inc.",2,1,1,2025-12-09,2025-12-10,500.0,50
DIN,"Dine Brands Global, Inc.",2,1,1,2025-12-09,2025-12-10,1300.0,50
MGEE,Mge Energy Inc,2,1,1,2025-12-09,2025-12-10,540.0,50
MVBF,Mvb Financial Corp,2,1,1,2025-12-09,2025-12-10,1000.0,50
PMTS,Cpi Card Group Inc.,2,1,1,2025-12-08,2025-12-09,400000.0,50
GRDN,"Guardian Pharmacy Services, Inc.",2,1,1,2025-12-08,2025-12-09,6740.0,50
VXRT,"Vaxart, Inc.",2,1,1,2025-12-08,2025-12-09,40000.0,50
SGI,Somnigroup International Inc.,2,1,3,2025-12-05,2025-12-08,64000.0,50
TH,Target Hospitality Corp.,2,1,3,2025-12-05,2025-12-08,250000.0,50
BAER,"Bridger Aerospace Group Holdings, Inc.",2,1,3,2025-12-05,2025-12-08,600000.0,50
KOSS,Koss Corp,2,1,3,2025-12-05,2025-12-08,5000.0,50
KLNG,"Koil Energy Solutions, Inc.",2,1,1,2025-12-04,2025-12-05,1184000.0,50
CBAN,Colony Bankcorp Inc,2,1,1,2025-12-04,2025-12-05,1000.0,50
ZONE,"Cleancore Solutions, Inc.",2,1,1,2025-12-04,2025-12-05,37500.0,50
ECOR,"Electrocore, Inc.",2,1,1,2025-12-04,2025-12-05,2000.0,50
ESTC,Elastic N.V.,2,1,1,2025-12-03,2025-12-04,20000.0,50
TEAM,Atlassian Corp,2,1,1,2025-12-03,2025-12-04,3344.0,50
FLD,"Fold Holdings, Inc.",2,1,1,2025-12-03,2025-12-04,16200.0,50
SHIM,Shimmick Corp,2,1,1,2025-12-03,2025-12-04,4000.0,50
OSUR,Orasure Technologies Inc,2,1,1,2025-12-03,2025-12-04,4200.0,50
KCHV,Sc II Acquisition Corp.,2,1,1,2025-12-02,2025-12-03,510000.0,50
INSE,"Inspired Entertainment, Inc.",2,1,1,2025-12-02,2025-12-03,100000.0,50
GXO,"Gxo Logistics, Inc.",2,1,1,2025-12-02,2025-12-03,12000.0,50
JNJ,Johnson & Johnson,2,1,1,2025-12-02,2025-12-03,2500.0,50
FCNCA,First Citizens Bancshares Inc /De/,2,1,1,2025-12-02,2025-12-03,270.0,50
SAIA,Saia Inc,2,1,1,2025-12-02,2025-12-03,844.0,50
ABR,Arbor Realty Trust Inc,2,1,1,2025-12-02,2025-12-03,25600.0,50
CBZ,"Cbiz, Inc.",2,1,1,2025-12-02,2025-12-03,4120.0,50
ALG,Alamo Group Inc,2,1,1,2025-12-02,2025-12-03,608.0,50
TRST,Trustco Bank Corp N Y,2,1,1,2025-12-02,2025-12-03,400.0,50
HRGN,"Harvard Apparatus Regenerative Technology, Inc.",2,1,1,2025-12-02,2025-12-03,6000.0,50
ELA,Envela Corp,2,1,1,2025-12-02,2025-12-03,180.0,50
CZFS,Citizens Financial Services Inc,2,1,1,2025-12-02,2025-12-03,32.0,50
ACON,"Aclarion, Inc.",2,1,1,2025-12-02,2025-12-03,20.0,50
DASH,"Doordash, Inc.",2,1,1,2025-12-01,2025-12-02,1028094.0,50
BHC,Bausch Health Companies Inc.,2,1,1,2025-12-01,2025-12-02,5000000.0,50
NUTX,"Nutex Health, Inc.",2,1,1,2025-12-01,2025-12-02,1500.0,50
ENOV,Enovis Corp,2,1,1,2025-12-01,2025-12-02,4936.0,50
GCTS,"Gct Semiconductor Holding, Inc.",2,1,1,2025-12-01,2025-12-02,33450.0,50
MBBC,"Marathon Bancorp, Inc. /Md/",2,1,1,2025-12-01,2025-12-02,2150.0,50
MKZR,"Mackenzie Realty Capital, Inc.",2,1,1,2025-12-01,2025-12-02,6000.0,50
BLNE,"Beeline Holdings, Inc.",2,1,1,2025-12-01,2025-12-02,2000.0,50
TPC,Tutor Perini Corp,2,1,1,2025-11-27,2025-11-28,80000.0,50
IIPR,Innovative Industrial Properties Inc,2,1,1,2025-11-27,2025-11-28,5200.0,50
BA,Boeing Co,2,1,1,2025-11-27,2025-11-28,1108.0,50
